Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
WDC,https://www.tradingview.com/chart/?symbol=WDC,Western Digital Corporation,Technology,525.93,181278670848,45.5,482.9,100.67,13.36,63.89,428.89,244.66,True,True,True,BULLISH TREND,False,48.84,NEUTRAL,5,"Up 981%, Is Western Digital Stock Still a Buy? | Seagate, Western Digital Stocks Climb As Analysts Hike Price Targets | SNDK's New Business Model Boosts Profitability: Time to Buy the Stock?",31.44,29.55,2075000064.0,17.81,85.92,55.29,89.11,BUY SIGNAL
QCOM,https://www.tradingview.com/chart/?symbol=QCOM,QUALCOMM Incorporated,Technology,217.3,229034196992,-3.5,173.0,57.92,7.68,54.21,177.39,163.09,True,True,True,BULLISH TREND,False,80.08,POSITIVE,5,"Got $25,000? Broadcom or Qualcomm: The Clear Winner for Growth Investors This Year | Qualcomm vs. Silicon Motion: Which Semiconductor Stock Wins Now? | CrowdStrike (CRWD) Gains Analyst Confidence on AI Demand and Platform Strength",23.34,20.37,9589624832.0,55.979,36.08,22.31,72.56,WATCHLIST
IVZ,https://www.tradingview.com/chart/?symbol=IVZ,Invesco Ltd.,Financial Services,27.57,12221687808,14.1,35.0,16.35,3.56,51.31,25.87,24.69,True,True,True,BULLISH TREND,False,60.1,POSITIVE,5,"FTXG vs. PBJ: Same Pantry, Same Fee, but the 5-Year Returns Tell a Different Story | Should Invesco S&P MidCap 400 Pure Value ETF (RFV) Be on Your Investing Radar? | Assessing Invesco (IVZ) Valuation After Recent Share Price Pullback And Strong One Year Rebound",,9.28,861862528.0,14.829,-1.54,-3.69,72.51,WATCHLIST
TROW,https://www.tradingview.com/chart/?symbol=TROW,"T. Rowe Price Group, Inc.",Financial Services,105.81,22671548416,5.3,3.7,18.59,2.14,65.92,99.63,99.33,True,True,True,BULLISH TREND,False,55.35,NEUTRAL,5,The Bull Case For T. Rowe Price Group (TROW) Could Change Following New IncomeSelect Retirement Partnership | 3 Financials Stocks That Fall Short | 3 Value Stocks We Find Risky,11.35,10.94,1880349952.0,3.87,18.69,28.28,72.43,WATCHLIST
DXCM,https://www.tradingview.com/chart/?symbol=DXCM,"DexCom, Inc.",Healthcare,76.8401,29650520064,15.0,92.2,11.78,26.15,79.39,64.79,67.62,True,True,False,WATCH - OVERBOUGHT,False,57.36,NEUTRAL,5,Assessing DexCom (DXCM) Valuation After Recent Share Price Momentum | Is DexCom Stock Underperforming the Dow? | Dexcom buys Nutrisense; Insulet rolls out patch pump update,32.98,25.0,1056637504.0,46.833,35.62,19.31,72.39,WATCHLIST
FCX,https://www.tradingview.com/chart/?symbol=FCX,Freeport-McMoRan Inc.,Basic Materials,64.29,92427902976,8.8,153.1,6.5,6.08,57.16,63.39,53.21,True,True,True,BULLISH TREND,False,71.05,POSITIVE,5,"Freeport-McMoRan Surges 25% YTD: Buy, Sell or Hold the Stock? | Freeport-McMoRan (FCX) Earns Another Higher Target As Copper Optimism Builds | Can FCX Protect Margins Amid Higher Copper Production Costs in Q2?",34.02,17.08,1709874944.0,33.008,15.63,10.34,72.38,WATCHLIST
ALL,https://www.tradingview.com/chart/?symbol=ALL,The Allstate Corporation,Financial Services,215.19,55394410496,3.0,338.4,4.16,1.24,45.15,212.71,204.91,True,True,True,BULLISH TREND,False,46.76,NEUTRAL,5,"Cerebras initiated, Crocs upgraded: Wall Street's top analyst calls | PLMR Stock Declines 39.1% in a Year: What Should Investors Do Now? | Is Now The Time To Put Allstate (NYSE:ALL) On Your Watchlist?",4.76,8.2,12428999680.0,23.719,45.22,17.81,72.34,WATCHLIST
GL,https://www.tradingview.com/chart/?symbol=GL,Globe Life Inc.,Financial Services,156.715,12168097792,5.4,12.6,10.61,2.8,48.99,150.89,141.52,True,True,True,BULLISH TREND,False,46.74,NEUTRAL,5,"Zacks.com featured highlights include Ross Stores, TE Connectivity, Cenovus Energy, Globe Life and The Charles Schwab | These 3 Insurance Stocks Made New 52-Week Highs: Still Time to Buy? | Buy 5 Stocks With High ROE as Markets Swing on War Skirmishes",10.85,9.41,1317225088.0,53.588,20.46,19.38,72.34,WATCHLIST
HPQ,https://www.tradingview.com/chart/?symbol=HPQ,HP Inc.,Technology,25.26,23100844032,9.0,16.2,35.6,20.34,63.91,21.46,22.68,True,True,False,BULLISH TREND,False,62.58,POSITIVE,5,We Think HP's (NYSE:HPQ) Solid Earnings Are Understated | Apple Stock Looks Strong. One Number Says Be Careful. | Apple Stock And The Signal Hiding In The CEO's Script,9.36,8.39,3450874880.0,,,4.45,72.31,WATCHLIST
ARES,https://www.tradingview.com/chart/?symbol=ARES,Ares Management Corporation,Financial Services,127.11,41926803456,28.3,770.5,18.37,3.22,55.55,118.12,141.01,True,False,False,NO CLEAR ENTRY,False,64.36,POSITIVE,5,3 S&P 500 Stocks with Solid Fundamentals | Is Ares Management (ARES) Worth Another Look After A 25% Share Price Slump? | How Renewed Confidence in Fundraising and Portfolio Resilience Will Impact Ares Management (ARES) Investors,58.58,17.36,1757137152.0,168.762,14.18,10.54,72.2,WATCHLIST
STX,https://www.tradingview.com/chart/?symbol=STX,Seagate Technology Holdings plc,Technology,878.28,196935843840,44.1,108.3,135.04,14.59,70.17,675.96,389.48,True,True,True,WATCH - OVERBOUGHT,False,51.87,NEUTRAL,5,"Seagate, Western Digital Stocks Climb As Analysts Hike Price Targets | Sandisk Stock Jumps—Again. Don’t Worry About New Memory Supply, Say Analysts. | Is It Too Late To Consider Seagate (STX) After Its 7x One-Year Share Price Surge?",83.57,33.06,1610000000.0,381.553,1787.97,21.6,72.15,WATCHLIST
BLK,https://www.tradingview.com/chart/?symbol=BLK,"BlackRock, Inc.",Financial Services,994.55,161960984576,27.0,45.9,4.44,-6.33,31.53,1030.01,1061.29,False,False,False,NO CLEAR ENTRY,False,49.68,NEUTRAL,5,Private Markets Elite Gather in Berlin With Not-So-Super Returns | US Bonds Slide as Strong Jobs Data Fuels Bets on 2026 Fed Hike | Bad News for XRP and Bitcoin Investors. Retail Investors are Fleeing Crypto.,25.04,16.4,7082375168.0,23.635,11.9,24.4,71.87,WATCHLIST
MO,https://www.tradingview.com/chart/?symbol=MO,"Altria Group, Inc.",Consumer Defensive,71.39,119213531136,5.3,106.3,8.27,3.4,39.51,69.1,63.13,True,True,True,BULLISH TREND,False,48.97,NEUTRAL,5,"Watch Out, Rising Capex Could Turn Today’s Cash Cows Into Dogs | Why Own Rental Property When Dividend Income Can Pay You $10,000 a Month? | Altria (MO) Just Overtook the 20-Day Moving Average",14.9,12.15,8542875136.0,,,39.52,71.82,WATCHLIST
FRT,https://www.tradingview.com/chart/?symbol=FRT,Federal Realty Investment Trust,Real Estate,122.035,10607087616,10.3,152.5,15.78,5.5,77.46,113.36,102.71,True,True,True,WATCH - OVERBOUGHT,False,64.08,POSITIVE,5,PECO or FRT: Which Is the Better Value Stock Right Now? | Federal Realty Stock Rises 12.3% in 3 Months: Will it Keep Going? | How The Federal Realty (FRT) Investment Story Is Evolving Without New Analyst Commentary,21.15,39.39,448925248.0,138.432,14.78,38.57,71.73,WATCHLIST
MSFT,https://www.tradingview.com/chart/?symbol=MSFT,Microsoft Corporation,Technology,408.88,3037338533888,18.3,23.4,0.09,-2.62,44.18,408.55,453.97,True,False,False,NO CLEAR ENTRY,False,53.61,NEUTRAL,5,"AI is 'not existential' to Apple as it is for rest of Silicon Valley | As Apple's WWDC conference kicks off, investors want to know if AI will save Siri | Elon Musk: Coding Was a Top Job for Decades. It Will Be Dead By the End of the Year.",24.35,21.13,37011251200.0,30.271,34.01,39.34,71.49,WATCHLIST
DLR,https://www.tradingview.com/chart/?symbol=DLR,"Digital Realty Trust, Inc.",Real Estate,183.79,65741508608,16.7,67.6,3.0,-5.64,43.94,191.68,172.22,False,True,True,BUY THE DIP,False,57.22,NEUTRAL,5,Is Equinix Stock Underperforming the Nasdaq? | Assessing Digital Realty (DLR) Valuation As Its New Innovation Lab Showcases AI And Quantum Capabilities | DLR Stock Rallies 19% in 6 Months: Will the Momentum Last?,48.75,64.17,3278001664.0,76.592,5.69,21.82,71.43,WATCHLIST
A,https://www.tradingview.com/chart/?symbol=A,"Agilent Technologies, Inc.",Healthcare,133.525,37711724544,10.0,60.0,14.74,12.54,79.71,118.65,129.73,True,True,False,WATCH - OVERBOUGHT,False,54.58,NEUTRAL,5,Agilent Technologies (A) Is Up 18.6% After AI Pact With OpenAI And Raised 2026 Guidance - Has The Bull Case Changed? | Agilent Technologies (A) Declined in Q1 Amid QIAGEN Acquisition Speculation | The 5 Most Interesting Analyst Questions From Agilent’s Q1 Earnings Call,26.81,20.22,930625024.0,49.733,21.33,19.55,71.42,WATCHLIST
EA,https://www.tradingview.com/chart/?symbol=EA,Electronic Arts Inc.,Communication Services,202.925,50883747840,11.9,85.3,1.93,1.13,68.59,202.06,197.66,True,True,True,BULLISH TREND,False,54.98,NEUTRAL,5,How The Investment Story For Electronic Arts (EA) Is Evolving Without New Analyst Moves | Electronic Arts (EA) Up 0.9% Since Last Earnings Report: Can It Continue? | 2nd Princeton CorpGov Forum: Complete Highlights and Panels in 4K from Endowments to PE in Sports,57.81,21.13,2219124992.0,27.41,13.49,11.78,71.35,WATCHLIST
ORCL,https://www.tradingview.com/chart/?symbol=ORCL,Oracle Corporation,Technology,212.195,610282635264,21.7,24.5,40.5,9.05,60.32,180.82,205.69,True,True,False,BULLISH TREND,False,61.96,POSITIVE,5,"Tech stocks today: Chip stocks rebound after Nvidia's Jensen Huang says investors should be 'very happy' | Oracle Cloud Infrastructure Revenue Could Exceed Expectations, Oppenheimer Says | Oracle and Adobe are part of Zacks Earnings Preview",38.03,26.35,-22298499072.0,415.265,57.57,25.3,71.26,WATCHLIST
KO,https://www.tradingview.com/chart/?symbol=KO,The Coca-Cola Company,Consumer Defensive,79.24,340928692224,12.1,18.2,2.55,1.03,42.07,78.13,72.67,True,True,True,BULLISH TREND,False,57.83,NEUTRAL,5,"Why Own Rental Property When Dividend Income Can Pay You $10,000 a Month? | The Zacks Analyst Blog Highlights Caterpillar, Coca-Cola, HSBC, SandRidge Energy and NVE | CELH Growth Drivers in 2026: Portfolio, Shelf Gains, and PepsiCo",24.92,22.75,3124250112.0,124.943,43.37,27.8,71.23,WATCHLIST
EBAY,https://www.tradingview.com/chart/?symbol=EBAY,eBay Inc.,Consumer Cyclical,109.01,48400441344,19.5,7.1,17.65,2.72,38.0,104.82,92.4,True,True,True,BULLISH TREND,False,63.12,POSITIVE,5,1 of Wall Street’s Favorite Stocks for Long-Term Investors and 2 Facing Challenges | UK watchdog begins formal review of eBay's purchase of Depop | GameStop’s Ryan Cohen Is Ready to Talk About eBay. For Real.,25.18,16.12,1200375040.0,163.327,42.88,17.61,71.15,WATCHLIST
NTRS,https://www.tradingview.com/chart/?symbol=NTRS,Northern Trust Corporation,Financial Services,169.48,31361810432,13.9,42.6,23.02,6.4,60.51,159.76,140.73,True,True,True,BULLISH TREND,False,72.32,POSITIVE,5,Assessing Northern Trust (NTRS) Valuation After New Data Standards Role And Asset Servicing Leadership Shift | Northern Trust Stock Touched a New 52-Week High: Is More Upside Left? | Family Offices Bypass Private Equity and Go Direct,17.75,14.28,,,14.46,22.36,71.09,WATCHLIST
SMCI,https://www.tradingview.com/chart/?symbol=SMCI,"Super Micro Computer, Inc.",Technology,44.02,26474442752,122.7,326.0,37.62,30.9,71.36,31.38,36.02,True,True,False,WATCH - OVERBOUGHT,False,53.55,NEUTRAL,5,"Intel, Broadcom, Micron, Apple, and More Stocks That Explain Today’s Market | Market Fear Index Slides as Investors Pile Back Into Tech Stocks | SMCX Sank 67% in a Year While the Underlying Stock Rose 2%",23.17,13.58,-7448383488.0,120.798,17.88,3.7,70.98,WATCHLIST
MAS,https://www.tradingview.com/chart/?symbol=MAS,Masco Corporation,Industrials,69.365,13993308160,6.5,20.0,8.49,-3.1,69.26,67.17,66.99,True,True,True,BULLISH TREND,False,57.4,NEUTRAL,5,"Is Analyst Support For Masco’s Data‑Driven Margin Push (MAS) Altering Its Investment Case? | Goldman Sachs Keeps Buy Rating on Masco (MAS) Stock | Is FGI's Brands, Products and Channels Strategy Starting to Pay Off?",17.17,14.75,738499968.0,12229.63,8457.14,10.9,70.89,WATCHLIST
FIS,https://www.tradingview.com/chart/?symbol=FIS,"Fidelity National Information Services, Inc.",Technology,40.29,20825061376,30.1,3040.6,-21.28,-14.73,33.96,44.89,56.92,False,False,False,NO CLEAR ENTRY,False,55.8,NEUTRAL,5,"Truist Reiterates Hold on Fidelity National Information Services, Inc. (FIS), Cuts Price Target to $45 | What level of long-term growth is priced in for payments companies? | Why Fidelity National Information Services (FIS) is a Top Value Stock for the Long-Term",7.81,5.88,2446874880.0,132.328,17.22,23.35,70.76,WATCHLIST
IEX,https://www.tradingview.com/chart/?symbol=IEX,IDEX Corporation,Industrials,218.235,16152675328,8.9,27.8,10.84,1.93,65.12,206.09,185.48,True,True,True,BULLISH TREND,False,57.0,NEUTRAL,5,"Zacks Industry Outlook Highlights RBC Bearings, IDEX, Watts Water Technologies and Helios Technologies | A Look At IDEX (IEX) Valuation As Mott Acquisition And Premium P/E Shape Expectations | Idex (IEX) Down 3.6% Since Last Earnings Report: Can It Rebound?",32.28,23.64,525024992.0,46.915,12.75,14.38,70.66,WATCHLIST
V,https://www.tradingview.com/chart/?symbol=V,Visa Inc.,Financial Services,319.11,606865391616,17.1,35.5,1.2,-0.47,34.4,316.77,328.82,True,False,False,NO CLEAR ENTRY,False,54.88,NEUTRAL,5,Digital Payment Update - Dutch Social Commerce Market Growth Trends and Insights | 2 S&P 500 Stocks on Our Buy List and 1 We Avoid | How Visa targets B2B payments,27.87,21.47,20839749632.0,67.233,60.35,51.68,70.54,WATCHLIST
ARM,https://www.tradingview.com/chart/?symbol=ARM,Arm Holdings plc,Technology,350.5,374361620480,20.1,47.9,197.63,64.13,70.95,227.72,158.25,True,True,True,WATCH - OVERBOUGHT,False,41.32,NEUTRAL,5,"After 11% Wipeout, XSD Investors Must Hate Broadcom | The Bull Case For Arm Holdings (ARM) Could Change Following AI Chip Selloff And Rate Jitters – Learn Why | AI stock mania is taking over the markets in 2026",407.56,114.5,750499968.0,5.926,11.95,18.37,70.31,WATCHLIST
SNDK,https://www.tradingview.com/chart/?symbol=SNDK,Sandisk Corporation,Technology,1636.45,242341478400,251.0,,177.96,22.13,64.25,1200.54,538.2,True,True,True,BULLISH TREND,False,44.4,NEUTRAL,5,Micron stock rebounds along with chip sector following broader market rout | Jim Cramer Warns: AI Stocks Face 50% Crash Without Earnings Growth | SNDK's New Business Model Boosts Profitability: Time to Buy the Stock?,55.81,8.94,2259500032.0,1.503,39.3,34.19,70.0,WATCHLIST
BNY,https://www.tradingview.com/chart/?symbol=BNY,BNY,Financial Services,142.755,97984045056,13.4,41.8,24.52,9.23,66.36,133.12,117.36,True,True,True,BULLISH TREND,False,56.24,NEUTRAL,5,"3 Financials Stocks That Fall Short | Surging EPS, Record Assets and New Buyback Might Change The Case For Investing In Bank of New York Mellon (BNY) | Bank of New York Mellon (BNY) Reported 42% Year-Over-Year Increase in EPS",17.71,14.77,,,13.47,28.72,69.8,WATCHLIST
NTAP,https://www.tradingview.com/chart/?symbol=NTAP,"NetApp, Inc.",Technology,170.66,33800980480,12.5,23.4,70.49,51.03,77.5,120.69,112.08,True,True,True,WATCH - OVERBOUGHT,False,58.35,NEUTRAL,5,"Weighing NetApp (NTAP) Valuation After AI Driven Earnings Beat And New Cisco And Splunk Deals | Dell, NetApp, and Everpure Shares Plummet, What You Need To Know | SanDisk Stock's Escape From Memory Lane",26.88,17.31,1295250048.0,202.295,106.73,18.43,69.77,WATCHLIST
OKE,https://www.tradingview.com/chart/?symbol=OKE,"ONEOK, Inc.",Energy,88.155,55540543488,19.6,18.0,3.78,2.66,37.46,87.88,77.17,True,True,True,BULLISH TREND,False,55.59,NEUTRAL,5,Is ONEOK Stock Underperforming the Nasdaq? | Energy Transfer LP (ET) Down 1.6% Since Last Earnings Report: Can It Rebound? | Here's Why ONEOK (NYSE:OKE) Has Caught The Eye Of Investors,15.71,14.26,454375008.0,149.644,15.9,10.03,69.55,WATCHLIST
JCI,https://www.tradingview.com/chart/?symbol=JCI,Johnson Controls International plc,Industrials,143.725,87688863744,8.2,38.9,8.32,3.21,59.2,139.71,123.9,True,True,True,BULLISH TREND,False,62.47,POSITIVE,5,Johnson Controls Stock: Is JCI Outperforming the Industrial Sector? | 2 Reasons to Like JCI and 1 to Stay Skeptical | Johnson Controls International plc (JCI): 7 Best Electrical Contracting Stocks to Buy for Data Hall Fit-outs,43.82,25.09,2870374912.0,70.317,13.45,14.45,69.5,WATCHLIST
RL,https://www.tradingview.com/chart/?symbol=RL,Ralph Lauren Corporation,Consumer Cyclical,371.06,22084134912,16.6,20.0,8.12,4.95,71.44,360.43,344.35,True,True,True,WATCH - OVERBOUGHT,False,60.73,POSITIVE,5,"Assessing Ralph Lauren (RL) Valuation After Strong Multi Year Returns And Earnings Growth | Buy Tapestry Stock to Profit From Gen Z’s Retro Tastes | lululemon Q1 Earnings & Revenues Beat Estimates, FY26 Guidance Soft",24.57,18.22,656187520.0,105.913,34.66,11.6,69.46,WATCHLIST
ASML,https://www.tradingview.com/chart/?symbol=ASML,ASML Holding N.V.,Technology,1752.84,675575496704,13.2,19.2,29.41,15.58,73.07,1495.18,1220.48,True,True,True,WATCH - OVERBOUGHT,False,62.33,POSITIVE,5,Wall Street Bank Warns SpaceX IPO Could Trigger Large Sell-Off in Popular Semiconductor Stocks | 5 Stocks to Boost Your Portfolio on Soaring Semiconductor Sales | ASML Holding N.V. (ASML) Is A Top AI Stock In Billionaire Ken Fisher’s Portfolio,58.35,36.7,8243274752.0,12.989,52.24,29.71,69.44,WATCHLIST
MDLZ,https://www.tradingview.com/chart/?symbol=MDLZ,"Mondelez International, Inc.",Consumer Defensive,61.935,79502852096,8.2,41.3,7.39,1.02,52.36,59.77,58.21,True,True,True,BULLISH TREND,False,61.7,POSITIVE,5,2 Magnificent Consumer Stocks Down as Much as 30% to Buy and Hold Forever | Is Mondelez International (MDLZ) Still Attractively Priced After Recent Snack Market Commentary | Is Mondelez International Stock Underperforming the Dow?,30.66,18.29,2847500032.0,83.793,10.16,6.64,69.39,WATCHLIST
CASY,https://www.tradingview.com/chart/?symbol=CASY,"Casey's General Stores, Inc.",Consumer Cyclical,757.05,28061519872,0.3,49.8,14.0,-11.03,18.7,791.41,635.33,False,True,True,BUY THE DIP,False,66.44,POSITIVE,5,Is It Too Late To Consider Casey’s General Stores (CASY) After Its 72% One Year Surge | Who’s winning the pizza race? | Unlocking Q4 Potential of Casey's (CASY): Exploring Wall Street Estimates for Key Metrics,43.41,37.12,467817760.0,75.146,17.88,3.83,69.22,WATCHLIST
KEY,https://www.tradingview.com/chart/?symbol=KEY,KeyCorp,Financial Services,21.725,23554803712,11.8,33.3,11.43,1.15,62.13,21.18,19.66,True,True,True,BULLISH TREND,False,61.55,POSITIVE,5,KeyCorp Shelf Registration Expands Capital Options And Raises Dilution Questions | Banks Are Paying Again: 5 Financial Dividend Stocks After the Stress Tests | Bank of America Strategist Sees Dot-Com Comparisons: 5 Safe Buy-Rated Dividend Stocks They Love Now,13.33,10.08,,,9.98,27.02,69.07,WATCHLIST
IBKR,https://www.tradingview.com/chart/?symbol=IBKR,"Interactive Brokers Group, Inc.",Financial Services,87.22,147944505344,16.8,22.9,29.36,4.3,52.47,79.63,70.91,True,True,True,BULLISH TREND,False,60.97,POSITIVE,5,Bear of the Day: Robinhood Markets (HOOD) | The IPO Market Is Heating Up Again. These Financial Stocks Stand to Win. | Why is the SEC taking so long on tokenized stocks? TD Cowen explains,37.43,30.43,,152.192,23.56,16.11,68.93,WATCHLIST
MSCI,https://www.tradingview.com/chart/?symbol=MSCI,MSCI Inc.,Financial Services,604.24,43944919040,14.1,49.1,7.44,3.07,58.19,578.74,564.26,True,True,True,BULLISH TREND,False,52.74,NEUTRAL,5,Financial Exchanges & Data Stocks Q1 Teardown: MSCI (NYSE:MSCI) Vs The Rest | How The MSCI (MSCI) Investment Narrative Is Evolving With Recent Developments | 3 Financials Stocks We’re Skeptical Of,34.45,26.85,1206103936.0,,,40.74,68.92,WATCHLIST
CB,https://www.tradingview.com/chart/?symbol=CB,Chubb Limited,Financial Services,322.205,124970459136,10.2,78.7,-0.38,0.29,40.95,324.51,305.8,False,True,True,NO CLEAR ENTRY,False,67.15,POSITIVE,5,These 3 Insurance Stocks Made New 52-Week Highs: Still Time to Buy? | Assessing Chubb (CB) Valuation After Recent Share Price Momentum And Modest Discount To Fair Value | AFG's Investment Portfolio Provides Strong Earnings Tailwind,11.41,11.01,12622624768.0,31.458,15.43,18.53,68.67,WATCHLIST
SNPS,https://www.tradingview.com/chart/?symbol=SNPS,"Synopsys, Inc.",Technology,472.9,90550575104,41.9,-96.0,8.16,-6.39,43.23,469.29,465.23,True,True,True,HIGH CONVICTION DIP BUY,True,53.89,NEUTRAL,5,"Synopsys CEO on AI outlook, Nvidia partnership | Can Synopsys Stock Hit $600 by March 2027? | Is Synopsys, Inc. (SNPS) A Good Stock To Buy Now?",108.22,27.44,3538958592.0,35.574,3.82,8.91,68.66,WATCHLIST
IBM,https://www.tradingview.com/chart/?symbol=IBM,International Business Machines Corporation,Technology,281.12,264220557312,9.5,14.2,11.79,22.43,68.05,245.39,269.23,True,True,False,BULLISH TREND,False,58.15,NEUTRAL,5,"Jim Cramer on IBM: “I Like It Very Much, But It’s Up On a Spike” | Can IBM Gain From Its Growing AI Collaboration With Google Cloud? | What's Happening With BigBear.ai Stock?",24.86,20.94,13080750080.0,211.169,35.77,15.61,68.55,WATCHLIST
HLT,https://www.tradingview.com/chart/?symbol=HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,341.82,77814767616,11.0,35.0,12.69,6.77,69.89,322.7,293.51,True,True,True,BULLISH TREND,False,46.82,NEUTRAL,5,"Marriott, IBD Stock Of The Day, In Buy Zone Amid AI Volatility | At US$343, Is It Time To Put Hilton Worldwide Holdings Inc. (NYSE:HLT) On Your Watch List? | Hilton Worldwide Stock: Is HLT Outperforming the Consumer Discretionary Sector?",52.19,32.81,1684499968.0,,,30.41,68.5,WATCHLIST
