Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,218.16,5284053385216,85.2,214.5,19.17,11.0,35.27,202.91,188.41,True,True,True,BULLISH TREND,False,68.52,POSITIVE,5,Broadcom's sell-off just entered megacap history | Is OpenAI coming for Tesla's robotics business? | NVIDIA (NVDA): The Most Promising Stock to Buy Right Now,33.41,17.27,46335873024.0,6.555,114.29,62.97,88.58,BUY SIGNAL
HPQ,https://www.tradingview.com/chart/?symbol=HPQ,HP Inc.,Technology,26.405,24147972096,9.0,16.2,39.9,24.85,69.02,21.22,22.68,True,True,False,BULLISH TREND,False,67.56,POSITIVE,5,"What Apple Stock Was Shouting Before the Surge | HP’s Q1 Earnings Call: Our Top 5 Analyst Questions | AI Bubble or Not, the Stock Prices of These Dotcom Darlings Are Soaring Like It's 1999",9.78,8.77,3450874880.0,,,4.45,72.7,WATCHLIST
STX,https://www.tradingview.com/chart/?symbol=STX,Seagate Technology Holdings plc,Technology,935.61,209790877696,44.1,108.3,149.92,21.35,72.9,657.48,382.47,True,True,True,WATCH - OVERBOUGHT,False,57.57,NEUTRAL,5,"Buy These 5 Growth Stocks in June Amid Massive AI Infrastructure Boost | Space Florida to fund ocean-based space launch company, other secretive projects | Seagate Settlement Over Huawei Sales Reframes Risks For Soaring Stock Narrative",88.77,35.22,1610000000.0,381.553,1787.97,21.6,72.61,WATCHLIST
FCX,https://www.tradingview.com/chart/?symbol=FCX,Freeport-McMoRan Inc.,Basic Materials,69.61,100068540416,8.8,153.1,5.81,20.68,56.94,63.09,52.98,True,True,True,BULLISH TREND,False,73.55,POSITIVE,5,Freeport-McMoRan (FCX) Earns Another Higher Target As Copper Optimism Builds | Can FCX Protect Margins Amid Higher Copper Production Costs in Q2? | Is It Too Late To Consider Freeport-McMoRan (FCX) After Its Strong Multi-Year Share Price Run?,36.83,18.49,1709874944.0,33.008,15.63,10.34,72.58,WATCHLIST
LLY,https://www.tradingview.com/chart/?symbol=LLY,Eli Lilly and Company,Healthcare,1133.31,1010619449344,55.5,169.9,13.12,14.8,71.9,967.73,942.71,True,True,True,WATCH - OVERBOUGHT,False,54.04,NEUTRAL,5,"Eli Lilly, IBD Stock Of The Day, Flashes Two Buy Signals | Weight Watchers Expands Reach Through LillyDirect Partnership (WW) | Eli Lilly Sees More Dealmaking Ahead as Management Looks To Leverage Its GLP-1 Success",40.25,25.48,9156599808.0,139.015,107.46,34.99,72.37,WATCHLIST
MSCI,https://www.tradingview.com/chart/?symbol=MSCI,MSCI Inc.,Financial Services,621.885,45228199936,14.1,49.1,9.04,7.45,69.44,575.64,563.83,True,True,True,BULLISH TREND,False,54.32,NEUTRAL,5,"1 Large-Cap Stock Worth Investigating and 2 Facing Challenges | Indian shares may open higher, rebounding from Friday's record foreign sell-off | SpaceX, OpenAI Windfall Fuels Bets on Next-Wave Asian AI Winners",35.56,27.63,1206103936.0,,,40.74,71.85,WATCHLIST
SPG,https://www.tradingview.com/chart/?symbol=SPG,"Simon Property Group, Inc.",Real Estate,205.15,77952819200,19.3,16.4,2.18,1.4,56.76,199.67,186.28,True,True,True,BULLISH TREND,False,56.71,NEUTRAL,5,Shifting Story For Simon Property Group (SPG) As Analysts Rework Valuations And Leadership Changes | How Senior Housing and Warehouses Defend Monthly Payouts Today | Scotiabank Raises its Price Target on Simon Property Group (SPG),14.28,30.59,2494690560.0,457.473,113.59,70.59,71.84,WATCHLIST
NTAP,https://www.tradingview.com/chart/?symbol=NTAP,"NetApp, Inc.",Technology,177.12,35080450048,12.5,23.5,78.83,55.18,86.66,118.08,111.45,True,True,True,WATCH - OVERBOUGHT,False,64.02,POSITIVE,5,"The 5 Most Interesting Analyst Questions From NetApp’s Q1 Earnings Call | TDC vs. NTAP: Which Stock Is the Better Value Option? | Here is What to Know Beyond Why NetApp, Inc. (NTAP) is a Trending Stock",27.85,17.96,1398375040.0,184.086,106.73,18.43,71.72,WATCHLIST
APA,https://www.tradingview.com/chart/?symbol=APA,APA Corporation,Energy,38.22,13509633024,-11.9,32.2,23.72,-7.86,54.95,38.91,28.76,False,True,True,BUY THE DIP,False,45.09,NEUTRAL,5,Is APA's Suriname Portfolio the Market's Overlooked Gem? | How The APA (APA) Investment Story Is Evolving As Analyst Targets Hold Steady | Stocks Settle Mixed on Conflicting US-Iran Signals,8.91,8.98,1691250048.0,61.314,26.22,18.31,71.51,WATCHLIST
DLR,https://www.tradingview.com/chart/?symbol=DLR,"Digital Realty Trust, Inc.",Real Estate,186.4,66675105792,16.7,67.6,2.76,-5.23,41.06,191.24,171.98,False,True,True,BUY THE DIP,False,57.22,NEUTRAL,5,Is Equinix Stock Underperforming the Nasdaq? | Assessing Digital Realty (DLR) Valuation As Its New Innovation Lab Showcases AI And Quantum Capabilities | DLR Stock Rallies 19% in 6 Months: Will the Momentum Last?,49.57,65.08,3261901824.0,76.592,5.69,21.82,71.43,WATCHLIST
CSCO,https://www.tradingview.com/chart/?symbol=CSCO,"Cisco Systems, Inc.",Technology,129.025,508563292160,12.0,37.1,60.41,36.82,71.24,96.88,79.45,True,True,True,WATCH - OVERBOUGHT,False,52.02,NEUTRAL,5,"Broadcom stock sinks. Are AI earnings expectations 'insatiable'? | The Zacks Analyst Blog Highlights Broadcom, Cisco, Alibaba, IDT and Hamilton Beach | Top Stock Reports for Broadcom, Cisco & Alibaba",43.01,27.03,9288375296.0,67.541,25.23,19.68,71.41,WATCHLIST
ARM,https://www.tradingview.com/chart/?symbol=ARM,Arm Holdings plc,Technology,389.165,415658901504,20.1,47.9,213.56,86.35,77.33,220.01,156.09,True,True,True,WATCH - OVERBOUGHT,False,53.86,NEUTRAL,5,"Intel, AMD, Micron shares sink as Broadcom results spark semiconductor sector sell-off | SoftBank Shares Plunge 10% Amid Global AI Sector Selloff | Broadcom's Stock Sinks Despite Solid Earnings. Other Chip Stocks Are Sliding Too.",452.52,127.13,750499968.0,5.926,11.95,18.37,71.31,WATCHLIST
SMCI,https://www.tradingview.com/chart/?symbol=SMCI,"Super Micro Computer, Inc.",Technology,46.805,28149393408,122.7,326.0,43.35,68.18,77.07,30.59,36.02,True,True,False,WATCH - OVERBOUGHT,False,54.91,NEUTRAL,5,Why Nano Nuclear Energy Powered 23.5% Higher in May | Super Micro (SMCI) Up 36.8% Since Last Earnings Report: Can It Continue? | Broadcom Stock Punished Over Lack of AI Guidance Boost,24.63,14.44,-7448383488.0,120.798,17.88,3.7,71.09,WATCHLIST
EBAY,https://www.tradingview.com/chart/?symbol=EBAY,eBay Inc.,Consumer Cyclical,110.365,49002057728,19.5,7.1,21.98,5.14,45.17,104.05,92.3,True,True,True,BULLISH TREND,False,62.11,POSITIVE,5,Pay by Bank is fragmenting: That’s a sign it’s working — but there’s a catch | Benchmark raises its first-ever growth fund as part of $2B capital haul | A $2 Billion Buyback and Record Profits for the Ultimate Meme Stock,25.49,16.32,1200375040.0,163.327,42.88,17.61,71.07,WATCHLIST
KO,https://www.tradingview.com/chart/?symbol=KO,The Coca-Cola Company,Consumer Defensive,78.5091,337784045568,12.1,18.2,1.22,0.04,38.61,77.98,72.57,True,True,True,BULLISH TREND,False,53.83,NEUTRAL,5,"Coca-Cola Adapts Pricing Strategy as Consumer Spending Patterns Diverge (KO) | How to Maximize Dividend Income in Retirement Before RMDs Change the Math | Without a Roth, $60,000 in Dividend Income From These 5 Stocks Means You Owe the IRS $22,200",24.69,22.54,3124250112.0,124.943,43.37,27.8,70.91,WATCHLIST
FIS,https://www.tradingview.com/chart/?symbol=FIS,"Fidelity National Information Services, Inc.",Technology,41.509,21455134720,30.1,3040.6,-16.4,-10.94,48.5,45.17,57.19,False,False,False,NO CLEAR ENTRY,False,55.8,NEUTRAL,5,"Truist Reiterates Hold on Fidelity National Information Services, Inc. (FIS), Cuts Price Target to $45 | What level of long-term growth is priced in for payments companies? | Why Fidelity National Information Services (FIS) is a Top Value Stock for the Long-Term",8.04,6.06,2446874880.0,132.328,17.22,23.35,70.76,WATCHLIST
BKR,https://www.tradingview.com/chart/?symbol=BKR,Baker Hughes Company,Energy,65.7,65178910720,2.5,132.5,8.28,-3.07,53.28,64.02,53.93,True,True,True,BULLISH TREND,False,50.89,NEUTRAL,5,"This Baker Hughes Insider Reduced Their Stake By 100% | Oil Services Are Setting Up to Do It Again, But There’s a Catch the Strait of Hormuz Trade Can’t Ignore | How Is SLB N.V.'s Stock Performance Compared to Other Energy Stocks",20.99,23.61,3151249920.0,82.935,17.18,11.17,70.52,WATCHLIST
NTRS,https://www.tradingview.com/chart/?symbol=NTRS,Northern Trust Corporation,Financial Services,173.38,32083494912,13.9,42.6,20.18,7.29,69.6,159.23,140.93,True,True,True,BULLISH TREND,False,64.98,POSITIVE,5,Family Offices Bypass Private Equity and Go Direct | How The Northern Trust (NTRS) Investment Narrative Is Evolving Without New Analyst Signals | Zacks Industry Outlook Highlights State Street and Northern Trust,18.15,14.61,,,14.46,22.36,70.5,WATCHLIST
CVNA,https://www.tradingview.com/chart/?symbol=CVNA,Carvana Co.,Consumer Cyclical,65.355,71683702784,52.0,11.9,3.32,-13.8,42.78,71.14,73.75,False,False,False,NO CLEAR ENTRY,False,56.43,NEUTRAL,5,Carvana ties up with Bezos-backed Slate Auto as it plans new car sales | A 224-Year-Old Wall Street Stalwart Just Announced a Reverse Stock Split -- and It's Truly a Head-Scratcher | Carvana Is Out: This High-Yield Cash Cow Is the Ultimate Inflation-Beating Buy Right Now,38.0,30.95,196750000.0,121.351,60.17,6.4,70.11,WATCHLIST
IVZ,https://www.tradingview.com/chart/?symbol=IVZ,Invesco Ltd.,Financial Services,28.21,12505398272,14.1,35.0,12.55,5.97,55.33,25.73,24.62,True,True,True,BULLISH TREND,False,56.03,NEUTRAL,5,3 Top-Ranked Invesco Mutual Funds to Buy for Portfolio Growth | Should You Invest in the Invesco S&P 500 Equal Weight Health Care ETF (RSPH)? | Should Invesco S&P 500 High Dividend Low Volatility ETF (SPHD) Be on Your Investing Radar?,,9.5,861862528.0,14.829,-1.54,-3.69,70.08,WATCHLIST
OKE,https://www.tradingview.com/chart/?symbol=OKE,"ONEOK, Inc.",Energy,88.69,55877611520,19.6,18.0,5.89,-1.48,45.13,88.02,76.99,True,True,True,BULLISH TREND,False,62.08,POSITIVE,5,Energy Transfer LP (ET) Down 1.6% Since Last Earnings Report: Can It Rebound? | Here's Why ONEOK (NYSE:OKE) Has Caught The Eye Of Investors | Want Passive Income You Can Bank On? Buy This Elite 5.1%-Yielding Dividend Stock And Never Look Back.,15.81,14.35,454375008.0,149.644,15.9,10.03,70.07,WATCHLIST
GL,https://www.tradingview.com/chart/?symbol=GL,Globe Life Inc.,Financial Services,154.63,12006209536,5.4,12.6,7.08,0.32,50.29,150.09,141.32,True,True,True,BULLISH TREND,False,52.26,NEUTRAL,5,Raised 2026 Guidance and Analyst Downgrade Might Change The Case For Investing In Globe Life (GL) | Morgan Stanley And Two Insurance Stocks Hit New Highs | Globe Life (GL) Up 1.7% Since Last Earnings Report: Can It Continue?,10.7,9.29,1317225088.0,53.588,20.46,19.38,69.98,WATCHLIST
V,https://www.tradingview.com/chart/?symbol=V,Visa Inc.,Financial Services,320.71,609908228096,17.1,35.5,0.28,-0.2,48.04,316.11,329.02,True,False,False,NO CLEAR ENTRY,False,47.5,NEUTRAL,5,"Healthcare, Bank Stocks Buoy Dow Industrials | Ramp raises $750M at $44B valuation as investors hunger for fintechs with an AI story | Visa’s Role As New Stablecoin Platform Nears Faces Valuation Questions",27.96,21.59,20839749632.0,67.233,60.35,51.68,69.95,WATCHLIST
WELL,https://www.tradingview.com/chart/?symbol=WELL,Welltower Inc.,Real Estate,199.125,140565217280,38.3,157.9,-3.41,-6.76,28.52,208.34,191.4,False,True,True,BUY THE DIP,False,68.74,POSITIVE,5,Welltower’s Dividend Is Up 15%. Here’s What Really Matters for the Stock. | Welltower to Reward Investors With 15% Quarterly Dividend Hike | Welltower (WELL) Valuation Check After Recent Pullback And Strong One Year Gain,95.73,59.26,2600212736.0,44.486,3.67,11.96,69.85,WATCHLIST
FRT,https://www.tradingview.com/chart/?symbol=FRT,Federal Realty Investment Trust,Real Estate,120.775,10497569792,10.3,152.5,10.77,4.76,76.64,112.56,102.42,True,True,True,WATCH - OVERBOUGHT,False,66.65,POSITIVE,5,"Microsoft initiated, Dell upgraded: Wall Street's top analyst calls | Here Are Monday’s Top Wall Street Analyst Research Calls: Accenture, Caesars Entertainment, Carnival, Dell Technologies, IBM, Kohl’s, Microsoft, Zscaler, and More | BofA Raises Target on Federal Realty Investment Trust (FRT) after Reviewing Market Conditions",20.93,38.95,448925248.0,138.432,14.78,38.57,69.83,WATCHLIST
MSFT,https://www.tradingview.com/chart/?symbol=MSFT,Microsoft Corporation,Technology,426.8,3170456043520,18.3,23.4,5.56,3.97,58.09,406.72,454.88,True,False,False,NO CLEAR ENTRY,False,59.98,NEUTRAL,5,Broadcom's sell-off just entered megacap history | Microsoft debuts in-house AI models as it looks to ease reliance on OpenAI | Microsoft's AI Revenue  Run Rate Just Crossed $37 Billion. Is It the Best AI Stock to Buy Now?,25.42,22.07,37011251200.0,30.271,34.01,39.34,69.8,WATCHLIST
MO,https://www.tradingview.com/chart/?symbol=MO,"Altria Group, Inc.",Consumer Defensive,70.665,118002860032,5.3,106.3,5.47,-2.92,41.36,68.8,63.05,True,True,True,BULLISH TREND,False,53.29,NEUTRAL,5,"How to Maximize Dividend Income in Retirement Before RMDs Change the Math | Campbell's Readies for Q3 Earnings: Things to Note About CPB Stock | This Premier Dividend Stock Has 1 Major Issue, But Does Its Ultra-High-Yield Dividend Make It Worth It?",14.75,12.03,8542875136.0,,,39.52,69.36,WATCHLIST
NDAQ,https://www.tradingview.com/chart/?symbol=NDAQ,"Nasdaq, Inc.",Financial Services,89.155,50420789248,13.7,33.8,0.34,0.17,44.58,88.56,89.7,True,False,False,NO CLEAR ENTRY,False,58.31,NEUTRAL,5,"HYPE Token ETFs: What Hyperliquid Is and Whether THYP, BHYP, or HYPG Is Worth Buying | Kraken To Offer IPO Access To Retail Investors | Exchange Stocks Fall After Perpetual Futures Approval",26.85,20.13,1559624960.0,79.058,16.2,35.28,69.31,WATCHLIST
ABNB,https://www.tradingview.com/chart/?symbol=ABNB,"Airbnb, Inc.",Consumer Cyclical,135.95,80686989312,17.9,6.0,0.3,-2.71,53.97,134.79,128.8,True,True,True,BULLISH TREND,False,62.31,POSITIVE,5,"Is Airbnb Stock Underperforming the S&P 500? | Airbnb, Inc. (ABNB): One of the Top Stocks in the Jeff Bezos Portfolio | The Exclusive Retreat Where Wealthy Kids Learn How Not to Blow an Inheritance",33.57,22.49,3191000064.0,33.185,32.32,19.9,69.18,WATCHLIST
CASY,https://www.tradingview.com/chart/?symbol=CASY,"Casey's General Stores, Inc.",Consumer Cyclical,769.53,28524118016,0.3,49.8,12.6,-10.76,18.72,789.69,632.87,False,True,True,BUY THE DIP,False,64.99,POSITIVE,5,Unlocking Q4 Potential of Casey's (CASY): Exploring Wall Street Estimates for Key Metrics | Petco Health & Wellness (WOOF) Tops Q1 Earnings and Revenue Estimates | Casey's General Stores (CASY) Reports Next Week: Wall Street Expects Earnings Growth,44.18,37.76,467817760.0,75.146,17.88,3.83,69.1,WATCHLIST
MDLZ,https://www.tradingview.com/chart/?symbol=MDLZ,"Mondelez International, Inc.",Consumer Defensive,61.16,78508023808,8.2,41.3,5.11,-0.33,51.43,59.58,58.21,True,True,True,BULLISH TREND,False,55.71,NEUTRAL,5,Is Mondelez International (MDLZ) Still Attractively Priced After Recent Snack Market Commentary | Is Mondelez International Stock Underperforming the Dow? | 2 S&P 500 Stocks for Long-Term Investors and 1 Facing Challenges,30.28,18.06,2847500032.0,83.793,10.16,6.64,68.91,WATCHLIST
PODD,https://www.tradingview.com/chart/?symbol=PODD,Insulet Corporation,Healthcare,145.258,10061247488,33.9,159.0,-40.2,-13.29,45.6,176.71,265.6,False,False,False,NO CLEAR ENTRY,False,54.4,NEUTRAL,5,3 Reasons We’re Fans of Insulet (PODD) | DexCom vs. Insulet: Which Diabetes Stock Is a Better Buy in 2026? | Tandem Diabetes Valuation: Is 1.1x Sales a Buy?,33.94,17.96,253375008.0,77.844,23.0,10.44,68.75,WATCHLIST
QCOM,https://www.tradingview.com/chart/?symbol=QCOM,QUALCOMM Incorporated,Technology,240.33,253307813888,-3.5,173.0,73.37,28.83,63.37,174.51,163.03,True,True,True,BULLISH TREND,False,59.16,NEUTRAL,5,"Why Is Navitas Semiconductor (NVTS) Up 84.9% Since Last Earnings Report? | Qualcomm (QCOM) Valuation Check After Nvidia RTX Spark Competition And New AI Growth Plans | S&P 500, Nasdaq dip as Broadcom revenue miss dents chip stocks",25.84,22.6,9589624832.0,55.979,36.08,22.31,68.68,WATCHLIST
C,https://www.tradingview.com/chart/?symbol=C,Citigroup Inc.,Financial Services,135.54,231173881856,15.9,56.1,22.33,5.88,69.35,124.49,110.23,True,True,True,BULLISH TREND,False,56.58,NEUTRAL,5,"Banking On Breakouts: UBS, Citi Charts Shape Up | AVGO Stock Headed For $319B Market Cap Wipeout, But Analysts Eye Buying Opportunity | Exchange-Traded Funds Lower, Equity Futures Mixed Pre-Bell Thursday as Investors Weigh Economic Data",16.75,10.82,,,7.65,20.36,68.58,WATCHLIST
PLD,https://www.tradingview.com/chart/?symbol=PLD,"Prologis, Inc.",Real Estate,142.98,133978546176,8.3,65.2,3.38,1.93,50.78,140.05,128.15,True,True,True,BULLISH TREND,False,64.11,POSITIVE,5,Prologis (PLD) Is Considered a Good Investment by Brokers: Is That True? | How Record Leasing Strength At Prologis (PLD) Has Changed Its Investment Story | Prologis (PLD) Upgraded to Buy: Here's Why,35.83,42.08,4854310400.0,60.934,6.84,39.65,68.33,WATCHLIST
HLT,https://www.tradingview.com/chart/?symbol=HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,338.58,77077184512,11.0,35.0,11.09,8.3,69.68,321.1,292.79,True,True,True,BULLISH TREND,False,41.86,NEUTRAL,5,Is Marriott International Stock Outperforming the Nasdaq? | A Look At Hilton Worldwide Holdings (HLT) Valuation As It Launches Undergraduate By Hilton | 3 Inflated  Stocks with Questionable Fundamentals,51.61,32.5,1684499968.0,,,30.41,68.1,WATCHLIST
MAS,https://www.tradingview.com/chart/?symbol=MAS,Masco Corporation,Industrials,69.78,14077028352,6.5,20.0,2.45,-0.42,56.79,66.82,67.03,True,True,False,BULLISH TREND,False,57.4,NEUTRAL,5,"Is Analyst Support For Masco’s Data‑Driven Margin Push (MAS) Altering Its Investment Case? | Goldman Sachs Keeps Buy Rating on Masco (MAS) Stock | Is FGI's Brands, Products and Channels Strategy Starting to Pay Off?",17.27,14.84,738499968.0,12229.63,8457.14,10.9,68.09,WATCHLIST
CDNS,https://www.tradingview.com/chart/?symbol=CDNS,"Cadence Design Systems, Inc.",Technology,410.54,113233502208,18.7,23.0,34.33,16.02,74.04,331.99,324.31,True,True,True,WATCH - OVERBOUGHT,False,57.81,NEUTRAL,5,Here's Why Cadence Design Systems (CDNS) Fell More Than Broader Market | ADBE or CDNS: Which Is the Better Value Stock Right Now? | 1 Momentum  Stock with Competitive Advantages and 2 We Brush Off,95.92,43.74,1499152256.0,46.992,20.66,21.18,67.97,WATCHLIST
WAB,https://www.tradingview.com/chart/?symbol=WAB,Westinghouse Air Brake Technologies Corporation,Industrials,262.5,44540301312,13.0,12.8,0.78,-0.24,42.71,260.73,227.04,True,True,True,BULLISH TREND,False,53.67,NEUTRAL,5,ECO's Focus on Dividend-Payments Bodes Well: More Upside Ahead? | Q1 Earnings Highlights: Wabtec (NYSE:WAB) Vs The Rest Of The Heavy Transportation Equipment Stocks | Here's Why Investors Should Bet on Wabtec Stock Right Now,37.13,21.6,1123250048.0,62.03,11.31,10.52,67.94,WATCHLIST
ORCL,https://www.tradingview.com/chart/?symbol=ORCL,Oracle Corporation,Technology,233.535,671657426944,21.7,24.5,53.8,26.0,67.88,178.01,205.88,True,True,False,BULLISH TREND,False,54.08,NEUTRAL,5,Oracle Faces High Stakes as AI Spending Ramps | Databricks CEO Plans to Avoid IPO During Year of Huge Offerings | Oracle (ORCL) – Among the 10 No-Brainer Dividend Stocks to Buy,41.93,29.0,-22298499072.0,415.265,57.57,25.3,67.88,WATCHLIST
IEX,https://www.tradingview.com/chart/?symbol=IEX,IDEX Corporation,Industrials,217.0,16061266944,8.9,27.8,4.35,0.93,58.88,205.03,184.95,True,True,True,BULLISH TREND,False,57.0,NEUTRAL,5,"Zacks Industry Outlook Highlights RBC Bearings, IDEX, Watts Water Technologies and Helios Technologies | A Look At IDEX (IEX) Valuation As Mott Acquisition And Premium P/E Shape Expectations | Idex (IEX) Down 3.6% Since Last Earnings Report: Can It Rebound?",32.1,23.51,525024992.0,46.915,12.75,14.38,67.86,WATCHLIST
PFG,https://www.tradingview.com/chart/?symbol=PFG,"Principal Financial Group, Inc.",Financial Services,102.84,22214713344,-4.5,819.0,11.86,2.77,61.05,97.07,87.72,True,True,True,BULLISH TREND,False,60.19,POSITIVE,5,"Assessing Principal Financial Group (PFG) Valuation After Strong 1 Year Share Price Return | PFG Stock Trading at a Discount to Industry at 1.88X: Time to Hold? | MGIC Investment Lags Industry, Trades at a Discount: Time to Hold?",14.75,10.07,1457624960.0,33.624,13.39,10.1,67.72,WATCHLIST
FFIV,https://www.tradingview.com/chart/?symbol=FFIV,"F5, Inc.",Technology,404.69,22832306176,11.0,4.0,41.44,19.06,74.36,335.53,295.47,True,True,True,WATCH - OVERBOUGHT,False,55.42,NEUTRAL,5,"DOCU vs. FFIV: Which Stock Should Value Investors Buy Now? | Astera Labs, Inc. (ALAB) Up 70% Since Last Earnings Report: Can It Continue? | How Investors Are Reacting To F5 (FFIV) Automating TLS Certificate Management With Encryption Consulting Integration",33.25,22.88,759182528.0,7.12,20.34,21.96,67.68,WATCHLIST
NUE,https://www.tradingview.com/chart/?symbol=NUE,Nucor Corporation,Basic Materials,262.92,59877650432,21.3,382.1,49.84,13.29,77.96,212.79,170.93,True,True,True,WATCH - OVERBOUGHT,False,51.78,NEUTRAL,5,Should Upbeat NUE Earnings Revisions and Leadership Transition Plans Require Action From Nucor Investors? | Why The Nucor (NUE) Story Is Shifting As Analyst Views And Valuations Diverge | Canada intends to extend steel and aluminum tariff measures,26.08,16.66,-384100000.0,31.595,12.29,6.82,67.64,WATCHLIST
